
dataset	sumpairdif_0_mean	sumpairdif_0_std	theta_0_mean	theta_0_std	D_0_mean	D_0_std	pi_0_mean	pi_0_std	sumpairdif_1_mean	sumpairdif_1_std	theta_1_mean	theta_1_std	D_1_mean	D_1_std	pi_1_mean	pi_1_std	sumpairdif_2_mean	sumpairdif_2_std	theta_2_mean	theta_2_std	D_2_mean	D_2_std	pi_2_mean	pi_2_std	sumpairdif_3_mean	sumpairdif_3_std	theta_3_mean	theta_3_std	D_3_mean	D_3_std	pi_3_mean	pi_3_std	d_0x1_mean	d_0x1_std	dn_0x1_mean	dn_0x1_std	FST_0x1_mean	FST_0x1_std	bialsites_0x1_mean	bialsites_0x1_std	multisites_0x1_mean	multisites_0x1_std	sfA_0x1_mean	sfA_0x1_std	sfB_0x1_mean	sfB_0x1_std	sfout_0x1_mean	sfout_0x1_std	sxA_0x1_mean	sxA_0x1_std	sxB_0x1_mean	sxB_0x1_std	sxAfB_0x1_mean	sxAfB_0x1_std	sxBfA_0x1_mean	sxBfA_0x1_std	ss_0x1_mean	ss_0x1_std	Wald_0x1_mean	Wald_0x1_std	d_0x2_mean	d_0x2_std	dn_0x2_mean	dn_0x2_std	FST_0x2_mean	FST_0x2_std	bialsites_0x2_mean	bialsites_0x2_std	multisites_0x2_mean	multisites_0x2_std	sfA_0x2_mean	sfA_0x2_std	sfB_0x2_mean	sfB_0x2_std	sfout_0x2_mean	sfout_0x2_std	sxA_0x2_mean	sxA_0x2_std	sxB_0x2_mean	sxB_0x2_std	sxAfB_0x2_mean	sxAfB_0x2_std	sxBfA_0x2_mean	sxBfA_0x2_std	ss_0x2_mean	ss_0x2_std	Wald_0x2_mean	Wald_0x2_std	d_0x3_mean	d_0x3_std	dn_0x3_mean	dn_0x3_std	FST_0x3_mean	FST_0x3_std	bialsites_0x3_mean	bialsites_0x3_std	multisites_0x3_mean	multisites_0x3_std	sfA_0x3_mean	sfA_0x3_std	sfB_0x3_mean	sfB_0x3_std	sfout_0x3_mean	sfout_0x3_std	sxA_0x3_mean	sxA_0x3_std	sxB_0x3_mean	sxB_0x3_std	sxAfB_0x3_mean	sxAfB_0x3_std	sxBfA_0x3_mean	sxBfA_0x3_std	ss_0x3_mean	ss_0x3_std	Wald_0x3_mean	Wald_0x3_std	d_1x2_mean	d_1x2_std	dn_1x2_mean	dn_1x2_std	FST_1x2_mean	FST_1x2_std	bialsites_1x2_mean	bialsites_1x2_std	multisites_1x2_mean	multisites_1x2_std	sfA_1x2_mean	sfA_1x2_std	sfB_1x2_mean	sfB_1x2_std	sfout_1x2_mean	sfout_1x2_std	sxA_1x2_mean	sxA_1x2_std	sxB_1x2_mean	sxB_1x2_std	sxAfB_1x2_mean	sxAfB_1x2_std	sxBfA_1x2_mean	sxBfA_1x2_std	ss_1x2_mean	ss_1x2_std	Wald_1x2_mean	Wald_1x2_std	d_1x3_mean	d_1x3_std	dn_1x3_mean	dn_1x3_std	FST_1x3_mean	FST_1x3_std	bialsites_1x3_mean	bialsites_1x3_std	multisites_1x3_mean	multisites_1x3_std	sfA_1x3_mean	sfA_1x3_std	sfB_1x3_mean	sfB_1x3_std	sfout_1x3_mean	sfout_1x3_std	sxA_1x3_mean	sxA_1x3_std	sxB_1x3_mean	sxB_1x3_std	sxAfB_1x3_mean	sxAfB_1x3_std	sxBfA_1x3_mean	sxBfA_1x3_std	ss_1x3_mean	ss_1x3_std	Wald_1x3_mean	Wald_1x3_std	d_2x3_mean	d_2x3_std	dn_2x3_mean	dn_2x3_std	FST_2x3_mean	FST_2x3_std	bialsites_2x3_mean	bialsites_2x3_std	multisites_2x3_mean	multisites_2x3_std	sfA_2x3_mean	sfA_2x3_std	sfB_2x3_mean	sfB_2x3_std	sfout_2x3_mean	sfout_2x3_std	sxA_2x3_mean	sxA_2x3_std	sxB_2x3_mean	sxB_2x3_std	sxAfB_2x3_mean	sxAfB_2x3_std	sxBfA_2x3_mean	sxBfA_2x3_std	ss_2x3_mean	ss_2x3_std	Wald_2x3_mean	Wald_2x3_std
59	0.0759935	0.0770873	5.55412e-05	3.26581e-05	0.460586	1.21618	6.41594e-05	4.34629e-05	0.0636111	0.0661722	5.02773e-05	2.92295e-05	0.322132	1.2387	5.65593e-05	4.04312e-05	0.060809	0.0983299	4.63269e-05	2.87306e-05	0.588145	1.19533	5.77804e-05	4.07119e-05	0.0826653	0.0778889	6.31307e-05	2.98656e-05	0.387726	0.99877	7.3871e-05	4.64967e-05	0.000101786	5.80101e-05	4.14267e-05	3.57037e-05	0.191244	0.194256	14.44	6.9347	0	0	0.08	0.4	0	0	0.2	0.5	4.6	3.08221	3.48	3.00167	0.36	0.81035	0.44	1.08321	5.28	4.06735	-9	0	9.75855e-05	6.28322e-05	3.66156e-05	4.71158e-05	0.221795	0.178517	13.88	5.43384	0	0	0.08	0.4	0	0	0.36	0.95219	4.64	3.026	2.92	2.21585	0.6	1.55456	0.28	0.737111	5	4.34933	-9	0	0.000106631	6.03024e-05	3.7616e-05	3.45426e-05	0.180002	0.143849	16.4	7.55535	0	0	0.08	0.4	0	0	0.24	0.879394	4.08	2.98496	5.44	3.91663	0.36	0.95219	0.4	0.816497	5.8	3.97911	-9	0	0.000100364	6.08289e-05	4.31942e-05	3.94476e-05	0.226676	0.165863	13.16	5.94194	0	0	0	0	0	0	0.12	0.439697	4	3.18852	3.4	2.32737	0.84	1.54596	0.44	0.820569	4.36	3.63868	-9	0	0.000109036	6.00809e-05	4.38207e-05	3.73937e-05	0.158596	0.1977	16.08	7.68613	0	0	0	0	0	0	0.12	0.439697	3.84	3.28735	6.32	3.81576	0.48	1.15902	0.44	0.820569	4.88	3.01828	-9	0	0.000113934	6.61263e-05	4.81083e-05	4.66966e-05	0.215766	0.182069	15.36	6.70124	0	0	0.12	0.6	0	0	0.24	0.879394	3	2.27303	6.2	3.75278	0.36	0.95219	0.6	1.22474	4.84	3.6706	-9	0
60	0.0850718	0.0910864	6.11835e-05	4.8239e-05	0.260719	1.1753	6.88702e-05	6.2471e-05	0.0937873	0.104706	6.69367e-05	4.13823e-05	0.308372	1.15061	7.49734e-05	5.41933e-05	0.0328838	0.0407596	3.45922e-05	2.49931e-05	0.17771	1.42114	3.58399e-05	2.81262e-05	0.107056	0.123943	7.37292e-05	4.11031e-05	0.190639	1.09436	8.21327e-05	6.3736e-05	0.00013152	8.67651e-05	5.95977e-05	5.53222e-05	0.256494	0.155121	17.6	10.1201	0	0	0.04	0.2	0	0	0.24	0.723418	4.12	3.68917	5.12	3.70045	0.24	0.43589	0.36	0.907377	7.48	7.1129	-9	0	0.000112631	7.20638e-05	6.02762e-05	5.19804e-05	0.347669	0.183904	14.64	9.28206	0	0	0	0	0	0	0.48	1.29486	5.6	5.76628	2.16	2.4779	2	3.21455	0.16	0.472582	4.24	4.85009	-9	0	0.000125026	7.75338e-05	4.95242e-05	4.93351e-05	0.193357	0.27882	18.68	10.8617	0	0	0	0	0	0	0.04	0.2	3.6	2.82843	6.2	5.03322	0.52	1.08474	0.6	1.32288	7.72	7.50844	-9	0	0.000126193	6.94141e-05	7.07863e-05	5.81281e-05	0.339689	0.250135	15.56	8.01603	0	0	0.04	0.2	0.2	0.57735	0.36	0.757188	6.48	4.43584	1.92	1.99833	1.92	3.02655	0.08	0.4	4.56	4.92511	-9	0	0.000135999	8.46528e-05	5.74462e-05	5.08492e-05	0.247769	0.169834	19.2	10.4841	0	0	0	0	0	0	0.08	0.276887	4.12	2.22336	5.76	5.08495	0.48	1.08474	0.4	0.816497	8.36	6.75697	-9	0	0.000112964	6.70851e-05	5.39778e-05	4.11144e-05	0.292031	0.205022	16.84	9.47224	0	0	0.04	0.2	0	0	0.52	1.1225	1.72	1.51438	7.8	6.47431	0.04	0.2	1.92	2.95691	4.8	4.92443	-9	0
61	0.0486326	0.0642052	3.79257e-05	2.16768e-05	0.194843	1.38443	4.36646e-05	3.84522e-05	0.0794592	0.0881953	5.17868e-05	2.53402e-05	0.314726	0.933151	5.88024e-05	3.75811e-05	0.0517489	0.084758	4.41514e-05	2.77434e-05	0.322439	0.983519	4.81207e-05	3.38123e-05	0.0532898	0.0549711	4.44255e-05	2.64588e-05	0.455896	0.970873	5.26253e-05	3.64203e-05	7.01487e-05	5.01684e-05	1.89152e-05	2.14769e-05	0.103261	0.203429	12.36	5.72917	0	0	0	0	0	0	0.12	0.439697	1.88	1.83303	4.32	2.80951	0.08	0.276887	0.44	0.916515	5.52	4.26341	-9	0	7.03437e-05	4.99113e-05	2.44511e-05	2.7351e-05	0.0912457	0.300015	11.24	6.45032	0	0	0	0	0	0	0	0	2.6	2.48328	3.2	3.04138	0.24	1.0116	0.56	0.960902	4.64	4.41475	-9	0	7.41413e-05	5.74207e-05	2.59964e-05	3.40095e-05	0.152549	0.190159	11.56	5.8458	0	0	0	0	0	0	0.16	0.472582	2.04	1.45717	3.52	2.36502	0.64	2.11896	0.4	0.912871	4.8	3.62859	-9	0	7.25725e-05	4.67735e-05	1.9111e-05	1.86624e-05	0.125683	0.125242	12.84	6.41405	0	0	0	0	0	0	0.04	0.2	4.2	2.72336	2.36	2.36079	0.2	1	0.16	0.472582	5.88	4.70213	-9	0	7.50614e-05	5.345e-05	1.93475e-05	2.55376e-05	0.0880425	0.155855	13.68	6.64404	0	0	0	0	0	0	0	0	4.16	2.67208	3.2	2.25462	0.8	2.12132	0.2	0.5	5.32	3.89144	-9	0	6.34935e-05	4.09725e-05	1.31205e-05	1.42572e-05	0.0235722	0.239208	11.96	7.12671	0	0	0	0	0	0	0.2	1	2.44	3.00111	3.32	2.80951	0.6	1.82574	0.04	0.2	5.36	3.96737	-9	0
62	0.022798	0.0421175	9.80349e-06	1.6632e-05	0.489517	1.1908	1.65816e-05	3.19309e-05	0.0540558	0.083796	3.65909e-05	2.3603e-05	0.234062	1.23534	4.02902e-05	3.4292e-05	0.0101328	0.0262112	1.22889e-05	1.52228e-05	-0.143369	0.871707	1.11355e-05	1.52811e-05	0.0571345	0.051319	4.20542e-05	2.2323e-05	0.536432	1.3483	5.21522e-05	3.75845e-05	7.24117e-05	5.22225e-05	4.39759e-05	4.59207e-05	0.351028	0.393353	8.56	4.1841	0	0	0.24	0.723418	0.12	0.439697	0.24	0.522813	0.76	1.05198	4.16	2.89655	0.04	0.2	1.88	2.47184	1.12	2.35089	-9	0	5.77407e-05	6.13887e-05	4.38822e-05	5.70068e-05	0.473568	0.495755	6.12	3.37046	0	0	0.6	1.65831	0.68	1.249	1.16	1.59896	0.88	1.42361	1.16	1.57268	0.4	1	0.6	1.19024	0.64	2.25241	-7.56	5.0173	7.51673e-05	4.86183e-05	4.08004e-05	3.73275e-05	0.327843	0.240304	9.48	4.45459	0	0	0.24	1.2	0.04	0.2	0	0	0.52	1.19443	5.16	2.70308	0.24	0.830662	2.12	2.18556	1.16	2.70308	-8.4	3	7.09787e-05	5.75254e-05	4.52659e-05	4.62288e-05	0.384907	0.28025	8.84	4.68757	0	0	0.04	0.2	0.2	0.645497	0.32	0.690411	4.16	2.54427	1.08	1.84662	1.72	1.96893	0.04	0.2	1.28	2.47521	-9	0	7.5528e-05	4.78266e-05	2.93068e-05	3.12366e-05	0.207697	0.220289	11.28	5.1601	0	0	0	0	0.04	0.2	0	0	2.56	2.36432	3.68	2.51197	0.24	0.830662	0.4	0.707107	4.36	3.87169	-9	0	7.05849e-05	5.00156e-05	3.89411e-05	3.66793e-05	0.289528	0.416749	9.8	5.06623	0	0	0.44	1.00333	0.04	0.2	0.2	0.816497	0.64	1.03602	5.12	3.16649	0.04	0.2	1.6	1.52753	1.72	3.0485	-9	0
63	0.0995992	0.12383	7.09931e-05	5.3125e-05	0.269991	0.948179	8.21569e-05	7.19308e-05	0.117463	0.186279	7.04343e-05	4.86467e-05	0.361066	0.975895	8.36431e-05	7.14452e-05	0.059058	0.091804	4.09792e-05	3.39758e-05	0.0483203	1.0968	4.26369e-05	4.11885e-05	0.0845556	0.10869	6.71443e-05	5.11716e-05	-0.0969147	0.903958	6.74897e-05	5.68056e-05	9.31709e-05	7.47194e-05	1.02709e-05	1.22397e-05	0.0294511	0.105366	18.28	11.7917	0	0	0	0	0	0	0	0	3.84	2.5606	4	3.67423	0.16	0.6245	0.24	0.663325	10.04	9.36073	-9	0	9.07476e-05	8.71926e-05	2.83507e-05	4.65311e-05	0.185299	0.141642	15.8	10.4921	0	0	0	0	0	0	0.08	0.4	7.04	5.2	1.52	1.47535	0.48	0.918332	0.16	0.553775	6.52	6.77692	-9	0	8.41758e-05	7.19169e-05	9.35253e-06	1.12548e-05	0.0387823	0.105172	17.64	11.6793	0	0	0	0	0	0	0.16	0.553775	3.92	2.6602	3.36	2.07926	0.2	0.645497	0.08	0.4	9.92	9.11464	-9	0	9.26809e-05	8.88155e-05	2.95408e-05	4.50681e-05	0.171485	0.151443	15.32	10.633	0	0	0	0	0	0	0.16	0.6245	6.56	5.49303	0.88	1.0924	0.4	0.763763	0	0	7.32	6.78061	-9	0	8.61551e-05	6.91552e-05	1.05887e-05	1.26452e-05	0.0652972	0.0932577	17.96	12.064	0	0	0	0	0	0	0.12	0.6	4.24	4.06489	3.52	2.21961	0.24	0.723418	0.04	0.2	9.8	9.06458	-9	0	8.41096e-05	9.387e-05	2.90463e-05	5.74802e-05	0.167015	0.162242	14.76	10.4374	0	0	0	0	0	0	0.24	0.723418	1.04	1.33791	6	5.08265	0.12	0.6	0.32	0.748331	7.04	6.8098	-9	0
64	0.0625219	0.0869456	3.42945e-05	2.05508e-05	0.621818	1.31893	4.41677e-05	3.58503e-05	0.0509122	0.0658852	3.71407e-05	2.14085e-05	0.241712	1.2425	4.19331e-05	3.21145e-05	0.0104585	0.0236071	1.19797e-05	1.81742e-05	-0.0889221	1.01103	1.15973e-05	2.11657e-05	0.0746749	0.0796943	5.07776e-05	2.60316e-05	0.530825	0.983197	6.02458e-05	3.49451e-05	7.74542e-05	5.17525e-05	3.44038e-05	3.33458e-05	0.231038	0.19957	10.84	5.16946	0	0	0	0	0	0	0.04	0.2	2.76	2.1848	3.12	2.16641	0.56	1.35647	0.6	1	3.76	3.7	-9	0	6.81408e-05	5.36599e-05	4.02583e-05	4.32129e-05	0.427115	0.210468	8.76	4.60326	0	0	0.12	0.6	0.24	0.830662	0.32	0.802081	4.28	2.7313	0.8	1.11803	1.6	2.04124	0.2	0.5	1.2	2.14087	-8.28	3.6	7.97672e-05	4.62333e-05	2.75604e-05	2.15331e-05	0.21218	0.116019	12.44	6.09016	0	0	0.04	0.2	0	0	0	0	2.04	1.3687	4.72	3.18224	0.04	0.2	0.6	1	5	4.08248	-9	0	6.80717e-05	5.52202e-05	4.13065e-05	4.3231e-05	0.391229	0.25373	8.96	4.42041	0	0	0.04	0.2	0.2	0.5	0.52	1.35769	4.56	2.8	0.68	1.40594	1.44	1.70978	0.04	0.2	1.48	2.25684	-9	0	7.27598e-05	4.45039e-05	2.16703e-05	2.44413e-05	0.156473	0.160217	12.32	5.93521	0	0	0	0	0	0	0.04	0.2	1.96	1.42829	4.24	3.2052	0	0	0.56	1.35647	5.52	3.73184	-9	0	7.12711e-05	4.53084e-05	3.53496e-05	3.27548e-05	0.311341	0.209808	10.84	5.72771	0	0	0.04	0.2	0	0	0.04	0.2	0.44	0.916515	6.48	3.52515	0	0	2.08	1.97737	1.76	2.91947	-9	0
65	0.0563638	0.0570609	4.14836e-05	2.02816e-05	0.397596	0.958047	4.59525e-05	2.55634e-05	0.0432936	0.0756769	2.39679e-05	2.29196e-05	0.376235	1.19797	2.94412e-05	3.1532e-05	0.0500521	0.0760757	4.13594e-05	2.21633e-05	0.218315	0.894807	4.55819e-05	2.83908e-05	0.0682301	0.0876323	4.86671e-05	2.71044e-05	0.282638	1.03299	5.70929e-05	4.72716e-05	5.81129e-05	3.62667e-05	2.04161e-05	2.09838e-05	0.17464	0.207304	11.04	5.90536	0	0	0	0	0	0	0.32	0.9	4.56	2.43379	1.92	2.28983	1.16	1.86369	0.24	0.723418	2.84	2.86764	-9	0	6.43957e-05	3.61979e-05	1.86285e-05	2.29888e-05	0.125905	0.159529	12.16	5.48999	0	0	0	0	0	0	0.2	0.816497	3.32	2.13542	3.04	2.16949	0.36	0.994987	0.36	0.994987	4.88	3.68917	-9	0	6.44357e-05	4.31062e-05	1.2913e-05	1.38544e-05	0.0789645	0.104895	13.12	6.3726	0	0	0	0	0	0	0.08	0.276887	2.92	1.86905	4	2.84312	0	0	0.48	1.1225	5.64	4.02989	-9	0	5.94002e-05	3.68573e-05	2.18887e-05	2.12688e-05	0.152736	0.23461	10.2	5.6421	0	0	0	0	0	0	0.56	1.22746	1.36	1.49666	3.72	2.54165	0	0	0.92	1.6052	3.64	4.27083	-9	0	6.29281e-05	4.42303e-05	1.9661e-05	1.61168e-05	0.139884	0.215452	11.6	6.30476	0	0	0	0	0	0	0.08	0.276887	1.4	1.5	5.12	2.81839	0	0	1.4	2.08167	3.6	4.33013	-9	0	6.90493e-05	4.52488e-05	1.77119e-05	1.97541e-05	0.0992434	0.129844	12.68	6.38174	0	0	0	0	0	0	0	0	2.48	2.08407	3.84	2.44404	0.08	0.276887	0.56	1.22746	5.72	4.46766	-9	0
66	0.0870904	0.119891	5.66051e-05	4.87852e-05	0.467294	1.30132	7.3063e-05	8.20014e-05	0.083252	0.10721	3.53498e-05	2.51254e-05	0.613967	1.53166	4.63736e-05	4.24505e-05	0.10483	0.220054	7.1204e-05	5.01768e-05	0.449317	0.901805	8.47034e-05	7.79274e-05	0.0819123	0.119828	5.50963e-05	3.67445e-05	0.218682	1.26935	6.24395e-05	5.5124e-05	0.000117129	9.07088e-05	5.74109e-05	5.26571e-05	0.304696	0.239512	16	10.5277	0	0	0	0	0.08	0.4	0.16	0.8	5.96	5.4274	3.76	3.43123	1.96	4.79131	0.28	0.737111	3.8	3.7081	-9	0	0.00011042	8.65483e-05	3.15364e-05	2.59265e-05	0.104614	0.302289	18.56	12.1966	0	0	0	0	0	0	0.12	0.439697	3.6	2.48328	6.4	3.91578	0.2	0.57735	0.32	0.9	7.92	8.68389	-9	0	0.000104232	8.18149e-05	3.64806e-05	3.85022e-05	0.204508	0.179752	17.76	11.0162	0	0	0	0	0	0	0.2	0.707107	4.88	4.91019	5.6	4.42531	1.04	4.27668	0.24	0.663325	5.8	5.46961	-9	0	0.000106677	8.45159e-05	4.1139e-05	4.32943e-05	0.207474	0.175904	17.88	11.5156	0	0	0	0	0	0	0.08	0.4	2.92	3.04029	7.84	6.49153	0.24	0.663325	2.12	4.73744	4.68	3.74967	-9	0	0.000103966	6.5776e-05	4.95594e-05	4.22678e-05	0.340371	0.247652	16.24	10.0303	0	0	0.24	0.597216	0.08	0.4	1.08	3.90427	3.12	3.29545	6.12	4.81595	0.08	0.4	0.88	2.3331	4.64	4.66262	-9	0	0.000104777	7.23848e-05	3.12052e-05	2.57498e-05	0.137411	0.13062	19.84	12.4589	0	0	0	0	0	0	0	0	6.96	6.54141	4.88	4.07554	1.24	4.28447	0.32	0.748331	6.44	5.53082	-9	0
67	0.0644117	0.0615772	4.98084e-05	3.32241e-05	0.479554	1.24596	5.84369e-05	4.41268e-05	0.0866086	0.096949	5.64039e-05	2.1826e-05	0.36498	1.07823	6.27922e-05	3.14131e-05	0.0089744	0.022388	1.27187e-05	1.83949e-05	-0.126092	1.0151	1.10863e-05	2.01297e-05	0.0778204	0.081366	4.93277e-05	2.5783e-05	0.474129	1.03897	5.85002e-05	3.81228e-05	8.99516e-05	4.14169e-05	2.93371e-05	2.80506e-05	0.14922	0.149923	16.16	7.65223	0	0	0	0	0	0	0.12	0.439697	3.52	3.33067	4.84	3.15806	0.44	2.00167	0.76	1.76257	6.48	4.17453	-9	0	9.21923e-05	5.45357e-05	5.74307e-05	4.38206e-05	0.389298	0.254988	12.24	6.72235	0	0	0.12	0.6	0.2	0.57735	0.68	1.70098	6.48	4.15452	0.72	1.69607	2	2.58199	0.08	0.4	1.96	3.71349	-9	0	9.29963e-05	6.04685e-05	3.45277e-05	3.46006e-05	0.191605	0.168965	15.48	7.46726	0	0	0.12	0.6	0	0	0.52	1.68622	3.88	3.75633	4.16	2.99555	0.32	0.748331	0.24	0.597216	6.24	5.08495	-9	0	9.25881e-05	5.51343e-05	5.56488e-05	5.22471e-05	0.34776	0.296448	13.72	6.40651	0	0	0	0	0.08	0.4	0.52	2.0232	8.08	4.50851	1	2.02073	2.28	2.37206	0.04	0.2	1.72	3.10269	-9	0	0.000101241	5.74437e-05	4.05953e-05	4.19608e-05	0.233062	0.167351	16.88	7.25902	0	0	0	0	0	0	0	0	5.4	3.4641	4.24	2.61852	0.84	1.74833	0.56	2.02237	5.84	4.19007	-9	0	8.55224e-05	5.72924e-05	5.07292e-05	4.49452e-05	0.354795	0.266766	12.56	5.75239	0	0	0.28	0.613732	0.08	0.4	0.76	1.73877	0.8	1.29099	6.84	4.37493	0	0	1.84	2.51131	1.96	3.747	-9	0
68	0.0756729	0.066035	5.46874e-05	3.83915e-05	0.80593	0.977188	7.09374e-05	5.30149e-05	0.0849095	0.106574	5.1534e-05	4.45922e-05	0.790772	1.03212	6.76434e-05	6.97074e-05	0.0206312	0.0313811	2.89634e-05	2.82665e-05	-0.172019	1.39578	2.70688e-05	4.13362e-05	0.0583684	0.065835	4.80732e-05	3.65252e-05	0.54917	1.12844	6.15185e-05	6.5703e-05	9.8674e-05	7.65147e-05	2.93836e-05	4.05705e-05	0.125784	0.173683	16.32	11.5964	0	0	0	0	0	0	0	0	4.32	4.12028	4	4.1833	0.6	1.55456	0.76	2.0672	6.64	6.57571	-9	0	8.7745e-05	6.39374e-05	3.87419e-05	3.74321e-05	0.278618	0.177036	13.96	9.49772	0	0	0	0	0	0	0.56	1.93821	6.2	5.21217	1.64	2.09921	1.28	1.90438	0.2	0.707107	4.08	4.97427	-9	0	9.93007e-05	8.48644e-05	3.30727e-05	3.87595e-05	0.1587	0.114452	15.8	10.5672	0	0	0	0	0	0	0.04	0.2	4.88	3.99291	3.48	2.56775	0.64	1.62993	0.72	2.0108	6.04	4.35393	-9	0	9.23478e-05	7.67739e-05	4.49917e-05	5.00797e-05	0.230305	0.283021	13.8	10.7393	0	0	0.12	0.6	0.16	0.6245	0.4	1.44338	5.92	4.75149	1.64	2.01825	1.28	2.40693	0.08	0.4	4.2	5.53022	-8.24	3.8	8.65716e-05	7.71017e-05	2.19906e-05	2.25523e-05	0.094956	0.103471	15.04	10.9601	0	0	0	0	0	0	0.32	0.945163	4.12	4.39052	3.04	2.15019	0.36	1.41067	0.28	0.842615	6.92	7.3876	-9	0	8.28404e-05	8.16919e-05	3.85467e-05	4.08406e-05	0.249928	0.223903	12.8	8.15986	0	0	0	0	0	0	0.6	1.65831	1.88	1.96469	5.04	3.1289	0.08	0.4	1.24	1.96384	3.96	5.5263	-9	0
69	0.0974403	0.123506	6.32811e-05	3.9125e-05	0.51933	1.12361	7.76275e-05	5.91015e-05	0.0889068	0.0949437	6.70182e-05	3.85445e-05	0.052338	0.89392	7.13906e-05	4.66779e-05	0.0875051	0.152659	6.27565e-05	3.3743e-05	0.410549	1.38944	7.76615e-05	6.25632e-05	0.0864403	0.0846093	6.96245e-05	3.75344e-05	0.239346	1.0132	7.61313e-05	4.7126e-05	9.34017e-05	6.27293e-05	1.88927e-05	2.45489e-05	0.0508695	0.170267	18.8	10.0374	0	0	0	0	0	0	0.24	0.723418	3.92	3.21351	4.44	2.98719	0.08	0.276887	0.32	1.14455	9.8	6.31137	-9	0	9.6864e-05	6.54424e-05	1.92196e-05	1.72186e-05	0.0639762	0.145382	17.92	9.56521	0	0	0	0	0	0	0.28	0.842615	4.04	2.66896	3.56	2.91662	0.28	0.842615	0.28	1.06145	9.48	7.27507	-9	0	9.52978e-05	6.36016e-05	1.84184e-05	2.27036e-05	0.07029	0.172619	18.84	9.88973	0	0	0	0	0	0	0	0	3.4	2.82843	4.48	3.74299	0.12	0.439697	0.56	1.29357	10.28	6.78552	-9	0	9.7462e-05	7.04291e-05	2.2936e-05	2.95568e-05	0.0988583	0.179209	18.84	9.64659	0	0	0	0	0	0	0.2	0.645497	4.96	3.4093	3.96	2.79106	0.36	0.994987	0.12	0.439697	9.24	6.63501	-9	0	9.80081e-05	7.4008e-05	2.42471e-05	4.69705e-05	0.0549929	0.349842	19.4	9.56121	0	0	0	0	0	0	0.04	0.2	3.96	2.74591	4.52	2.56775	0.08	0.4	0.28	0.737111	10.52	6.79534	-9	0	9.18142e-05	6.21767e-05	1.49178e-05	1.47029e-05	0.0900992	0.0888077	18.52	9.50929	0	0	0	0	0	0	0.04	0.2	3.08	2.97097	4.64	4.58148	0.08	0.4	0.52	1.1225	10.16	6.63124	-9	0
70	0.0565616	0.0629242	4.01168e-05	2.92912e-05	0.270786	1.06337	4.54014e-05	3.97055e-05	0.0573151	0.0539044	4.63936e-05	2.54156e-05	-0.0671074	0.994887	4.51276e-05	3.05156e-05	0.0303825	0.0471503	2.34924e-05	2.68571e-05	0.383371	1.07254	2.76407e-05	3.31825e-05	0.0762749	0.0937271	4.8629e-05	2.74448e-05	0.441864	1.1392	5.54543e-05	3.76982e-05	6.80131e-05	6.5078e-05	2.27486e-05	4.87744e-05	0.0827126	0.196313	14.12	8.75271	0	0	0	0	0	0	0.28	1.4	2.8	3.18852	4.44	3.26701	0.32	1.40594	0.2	0.57735	6.08	5.3301	-9	0	6.12735e-05	6.58511e-05	2.47525e-05	4.39264e-05	0.196644	0.202329	10.76	7.37835	0	0	0	0	0.04	0.2	0.4	1.44338	4.12	3.74522	1.04	1.42829	0.92	1.35154	0.08	0.4	4.16	5.61011	-9	0	7.40936e-05	5.86927e-05	2.36658e-05	3.2972e-05	0.129521	0.151081	13.6	8.544	0	0	0	0	0	0	0	0	2.2	2.53311	3.92	2.81247	0.2	0.707107	0.48	1.47535	6.8	5.6421	-9	0	5.17672e-05	3.92988e-05	1.53831e-05	1.95945e-05	0.100808	0.249257	12.6	7.81558	0	0	0	0	0	0	0.32	1.40594	5.96	3.62261	1.28	1.74452	1.04	1.30639	0.28	1.4	3.72	4.63249	-9	0	7.67417e-05	5.36706e-05	2.64508e-05	4.08896e-05	0.169746	0.172143	15.04	8.65294	0	0	0	0	0	0	0	0	3.64	2.51462	3.72	3.12943	0.2	0.707107	0.6	1.93649	6.88	5.09346	-9	0	7.04091e-05	5.6103e-05	2.88616e-05	4.09973e-05	0.214276	0.229372	12.44	7.69784	0	0	0	0	0	0	0.08	0.4	1.04	1.48549	5.8	4.15331	0.12	0.6	1.28	1.76824	4.12	5.33323	-9	0
